"Stkcd","ShortName_EN","Accper","F100401A"
"688352","QZKJ","2024-09-30","2.317236"
"688352","QZKJ","2024-12-31","2.402519"
"688352","QZKJ","2025-03-31","2.439730"
"688352","QZKJ","2025-06-30","2.198404"
"688352","QZKJ","2025-09-30","2.858692"
"688352","QZKJ","2025-12-31","2.451576"
"688352","QZKJ","2026-03-31","2.437674"
"688353","HSLD","2024-06-30","0.744008"
"688353","HSLD","2024-09-30","0.855402"
"688353","HSLD","2024-12-31","1.045595"
"688353","HSLD","2025-03-31","1.005158"
"688353","HSLD","2025-06-30","1.539532"
"688353","HSLD","2025-09-30","2.204330"
"688353","HSLD","2025-12-31","5.145255"
"688353","HSLD","2026-03-31","5.235847"
"688355","MZKJ","2024-06-30","1.580668"
"688355","MZKJ","2024-09-30","1.938414"
"688355","MZKJ","2024-12-31","1.913781"
"688355","MZKJ","2025-03-31","2.058278"
"688355","MZKJ","2025-06-30","2.045402"
"688355","MZKJ","2025-09-30","2.245629"
"688355","MZKJ","2025-12-31","2.003643"
"688355","MZKJ","2026-03-31","2.374459"
"688356","JKKJ","2024-06-30","2.819851"
"688356","JKKJ","2024-09-30","3.060947"
"688356","JKKJ","2024-12-31","2.726227"
"688356","JKKJ","2025-03-31","2.713868"
"688356","JKKJ","2025-06-30","3.346618"
"688356","JKKJ","2025-09-30","4.413761"
"688356","JKKJ","2025-12-31","3.783790"
"688356","JKKJ","2026-03-31","4.186461"
"688357","JLWN","2024-06-30","1.322676"
"688357","JLWN","2024-09-30","1.465169"
"688357","JLWN","2024-12-31","1.221750"
"688357","JLWN","2025-03-31","1.416223"
"688357","JLWN","2025-06-30","1.570765"
"688357","JLWN","2025-09-30","2.146182"
"688357","JLWN","2025-12-31","1.770651"
"688357","JLWN","2026-03-31","1.786088"
"688358","XSYL","2024-06-30","2.138054"
"688358","XSYL","2024-09-30","2.148375"
"688358","XSYL","2024-12-31","1.927430"
"688358","XSYL","2025-03-31","2.370977"
"688358","XSYL","2025-06-30","2.412475"
"688358","XSYL","2025-09-30","2.634725"
"688358","XSYL","2025-12-31","2.439471"
"688358","XSYL","2026-03-31","2.297641"
"688359","SFXK","2024-06-30","6.051565"
"688359","SFXK","2024-09-30","5.532007"
"688359","SFXK","2024-12-31","5.721355"
"688359","SFXK","2025-03-31","7.069614"
"688359","SFXK","2025-06-30","6.755528"
"688359","SFXK","2025-09-30","8.525579"
"688359","SFXK","2025-12-31","9.324669"
"688359","SFXK","2026-03-31","10.177053"
"688360","DMKJ","2024-06-30","1.632358"
"688360","DMKJ","2024-09-30","1.993965"
"688360","DMKJ","2024-12-31","2.516884"
"688360","DMKJ","2025-03-31","2.841209"
"688360","DMKJ","2025-06-30","3.387230"
"688360","DMKJ","2025-09-30","4.191972"
"688360","DMKJ","2025-12-31","3.854648"
"688360","DMKJ","2026-03-31","3.301226"
"688361","ZKFC","2024-06-30","6.502169"
"688361","ZKFC","2024-09-30","8.409359"
"688361","ZKFC","2024-12-31","11.493222"
"688361","ZKFC","2025-03-31","10.340910"
"688361","ZKFC","2025-06-30","10.727117"
"688361","ZKFC","2025-09-30","14.643079"
"688361","ZKFC","2025-12-31","10.463785"
"688361","ZKFC","2026-03-31","10.496360"
"688362","YXDZ","2024-06-30","2.000174"
"688362","YXDZ","2024-09-30","2.262864"
"688362","YXDZ","2024-12-31","3.407253"
"688362","YXDZ","2025-03-31","3.044057"
"688362","YXDZ","2025-06-30","3.043962"
"688362","YXDZ","2025-09-30","3.759557"
"688362","YXDZ","2025-12-31","3.249484"
"688362","YXDZ","2026-03-31","3.669183"
"688363","HXSW","2024-06-30","3.880558"
"688363","HXSW","2024-09-30","4.814591"
"688363","HXSW","2024-12-31","3.594381"
"688363","HXSW","2025-03-31","3.347906"
"688363","HXSW","2025-06-30","3.500937"
"688363","HXSW","2025-09-30","3.765055"
"688363","HXSW","2025-12-31","2.957030"
"688363","HXSW","2026-03-31","2.751631"
"688365","GYKJ","2024-06-30","2.586128"
"688365","GYKJ","2024-09-30","3.483654"
"688365","GYKJ","2024-12-31","5.051737"
"688365","GYKJ","2025-03-31","6.016419"
"688365","GYKJ","2025-06-30","6.882377"
"688365","GYKJ","2025-09-30","7.100639"
"688365","GYKJ","2025-12-31","7.625746"
"688365","GYKJ","2026-03-31","8.169612"
"688366","HHSK","2024-06-30","2.398522"
"688366","HHSK","2024-09-30","2.898003"
"688366","HHSK","2024-12-31","2.387490"
"688366","HHSK","2025-03-31","2.314604"
"688366","HHSK","2025-06-30","2.031337"
"688366","HHSK","2025-09-30","2.053718"
"688366","HHSK","2025-12-31","1.805986"
"688366","HHSK","2026-03-31","1.590436"
"688367","GDGK","2024-06-30","1.839568"
"688367","GDGK","2024-09-30","2.150651"
"688367","GDGK","2024-12-31","2.255845"
"688367","GDGK","2025-03-31","2.289746"
"688367","GDGK","2025-06-30","2.600878"
"688367","GDGK","2025-09-30","3.228161"
"688367","GDGK","2025-12-31","4.543482"
"688367","GDGK","2026-03-31","5.327276"
"688368","JFMY","2024-06-30","3.427736"
"688368","JFMY","2024-09-30","4.064759"
"688368","JFMY","2024-12-31","5.934663"
"688368","JFMY","2025-03-31","6.274793"
"688368","JFMY","2025-06-30","6.741589"
"688368","JFMY","2025-09-30","8.745902"
"688368","JFMY","2025-12-31","8.541244"
"688368","JFMY","2026-03-31","4.966386"
"688369","ZYHL","2024-06-30","1.436285"
"688369","ZYHL","2024-09-30","1.743501"
"688369","ZYHL","2024-12-31","2.172845"
"688369","ZYHL","2025-03-31","4.179707"
"688369","ZYHL","2025-06-30","3.275099"
"688369","ZYHL","2025-09-30","3.638539"
"688369","ZYHL","2025-12-31","3.520344"
"688369","ZYHL","2026-03-31","3.231155"
"688370","CLKJ","2024-06-30","0.833230"
"688370","CLKJ","2024-09-30","0.977698"
"688370","CLKJ","2024-12-31","1.009593"
"688370","CLKJ","2025-03-31","0.973084"
"688370","CLKJ","2025-06-30","0.998917"
"688370","CLKJ","2025-09-30","1.466997"
"688370","CLKJ","2025-12-31","1.260621"
"688370","CLKJ","2026-03-31","1.214056"
"688371","FWT","2024-06-30","1.753366"
"688371","FWT","2024-09-30","2.365101"
"688371","FWT","2024-12-31","2.739490"
"688371","FWT","2025-03-31","2.894389"
"688371","FWT","2025-06-30","2.894254"
"688371","FWT","2025-09-30","4.264007"
"688371","FWT","2025-12-31","3.136421"
"688371","FWT","2026-03-31","3.188912"
"688372","WCKJ","2024-06-30","1.807406"
"688372","WCKJ","2024-09-30","2.420119"
"688372","WCKJ","2024-12-31","2.543497"
"688372","WCKJ","2025-03-31","3.445256"
"688372","WCKJ","2025-06-30","3.283804"
"688372","WCKJ","2025-09-30","4.653930"
"688372","WCKJ","2025-12-31","5.479696"
"688372","WCKJ","2026-03-31","5.126771"
"688373","MKYY","2024-06-30","4.353868"
"688373","MKYY","2024-09-30","5.609623"
"688373","MKYY","2024-12-31","7.378038"
"688373","MKYY","2025-03-31","9.877057"
"688373","MKYY","2025-06-30","13.117308"
"688373","MKYY","2025-09-30","23.189561"
"688373","MKYY","2025-12-31","19.284001"
"688373","MKYY","2026-03-31","22.290564"
"688375","GBDZ","2024-06-30","4.523400"
"688375","GBDZ","2024-09-30","4.761111"
"688375","GBDZ","2024-12-31","4.755963"
"688375","GBDZ","2025-03-31","5.061393"
"688375","GBDZ","2025-06-30","5.813865"
"688375","GBDZ","2025-09-30","7.374612"
"688375","GBDZ","2025-12-31","8.583218"
"688375","GBDZ","2026-03-31","10.219897"
"688376","MAKJ","2024-06-30","2.488867"
"688376","MAKJ","2024-09-30","2.585777"
"688376","MAKJ","2024-12-31","2.487530"
"688376","MAKJ","2025-03-31","2.608278"
"688376","MAKJ","2025-06-30","2.490778"
"688376","MAKJ","2025-09-30","3.305840"
"688376","MAKJ","2025-12-31","3.768720"
"688376","MAKJ","2026-03-31","3.718479"
"688377","DWE","2024-06-30","1.446886"
"688377","DWE","2024-09-30","1.594906"
"688377","DWE","2024-12-31","2.093967"
"688377","DWE","2025-03-31","2.143821"
"688377","DWE","2025-06-30","2.551082"
"688377","DWE","2025-09-30","4.025145"
"688377","DWE","2025-12-31","3.779023"
"688377","DWE","2026-03-31","3.703161"
"688378","ALD","2024-06-30","2.792948"
"688378","ALD","2024-09-30","2.277899"
"688378","ALD","2024-12-31","2.732342"
"688378","ALD","2025-03-31","2.446419"
"688378","ALD","2025-06-30","2.528326"
"688378","ALD","2025-09-30","3.700088"
"688378","ALD","2025-12-31","3.987785"
"688378","ALD","2026-03-31","4.389363"
"688379","HGXC","2024-06-30","1.288565"
"688379","HGXC","2024-09-30","1.597880"
"688379","HGXC","2024-12-31","1.846643"
"688379","HGXC","2025-03-31","2.067893"
"688379","HGXC","2025-06-30","2.837967"
"688379","HGXC","2025-09-30","4.380407"
"688379","HGXC","2025-12-31","4.230408"
"688379","HGXC","2026-03-31","3.021704"
"688380","ZWBD","2024-06-30","2.298888"
"688380","ZWBD","2024-09-30","3.382453"
"688380","ZWBD","2024-12-31","3.999143"
"688380","ZWBD","2025-03-31","3.907167"
"688380","ZWBD","2025-06-30","3.640761"
"688380","ZWBD","2025-09-30","5.131834"
"688380","ZWBD","2025-12-31","4.051040"
"688380","ZWBD","2026-03-31","5.066429"
"688381","DAW","2024-06-30","1.698933"
"688381","DAW","2024-09-30","1.747617"
"688381","DAW","2024-12-31","1.735672"
"688381","DAW","2025-03-31","1.919911"
"688381","DAW","2025-06-30","2.051066"
"688381","DAW","2025-09-30","2.680344"
"688381","DAW","2025-12-31","2.226043"
"688381","DAW","2026-03-31","2.051782"
"688382","YFSW","2024-06-30","2.293164"
"688382","YFSW","2024-09-30","3.254415"
"688382","YFSW","2024-12-31","4.236129"
"688382","YFSW","2025-03-31","6.236591"
"688382","YFSW","2025-06-30","11.047492"
"688382","YFSW","2025-09-30","10.803505"
"688382","YFSW","2025-12-31","10.255874"
"688382","YFSW","2026-03-31","7.354003"
"688383","XYC","2024-06-30","3.690078"
"688383","XYC","2024-09-30","4.169296"
"688383","XYC","2024-12-31","3.298619"
"688383","XYC","2025-03-31","3.447955"
"688383","XYC","2025-06-30","3.753491"
"688383","XYC","2025-09-30","5.583453"
"688383","XYC","2025-12-31","6.473733"
"688383","XYC","2026-03-31","6.116764"
"688385","FDWD","2024-06-30","0.411849"
"688385","FDWD","2024-09-30","0.456746"
"688385","FDWD","2024-12-31","0.481877"
"688385","FDWD","2025-03-31","0.559725"
"688385","FDWD","2025-06-30","0.606689"
"688385","FDWD","2025-09-30","0.804071"
"688385","FDWD","2025-12-31","0.898816"
"688385","FDWD","2026-03-31","0.796149"
"688386","FYWT","2024-06-30","2.667582"
"688386","FYWT","2024-09-30","2.888583"
"688386","FYWT","2024-12-31","2.731838"
"688386","FYWT","2025-03-31","3.796138"
"688386","FYWT","2025-06-30","6.003471"
"688386","FYWT","2025-09-30","7.811365"
"688386","FYWT","2025-12-31","8.153045"
"688386","FYWT","2026-03-31","4.704620"
"688387","XKYD","2024-06-30","2.624097"
"688387","XKYD","2024-09-30","3.499727"
"688387","XKYD","2024-12-31","3.186864"
"688387","XKYD","2025-03-31","3.048466"
"688387","XKYD","2025-06-30","3.064147"
"688387","XKYD","2025-09-30","3.841961"
"688387","XKYD","2025-12-31","7.202287"
"688387","XKYD","2026-03-31","8.538951"
"688388","JYKJ","2024-06-30","0.578891"
"688388","JYKJ","2024-09-30","0.715957"
"688388","JYKJ","2024-12-31","0.890988"
"688388","JYKJ","2025-03-31","1.129520"
"688388","JYKJ","2025-06-30","1.202500"
"688388","JYKJ","2025-09-30","2.242358"
"688388","JYKJ","2025-12-31","2.466485"
"688388","JYKJ","2026-03-31","2.282843"
"688389","PMKJ","2024-06-30","3.743387"
"688389","PMKJ","2024-09-30","3.743016"
"688389","PMKJ","2024-12-31","3.113171"
"688389","PMKJ","2025-03-31","3.062338"
"688389","PMKJ","2025-06-30","2.697132"
"688389","PMKJ","2025-09-30","2.824663"
"688389","PMKJ","2025-12-31","2.637476"
"688389","PMKJ","2026-03-31","2.439413"
"688390","GDW","2024-06-30","4.568597"
"688390","GDW","2024-09-30","4.852699"
"688390","GDW","2024-12-31","3.405520"
"688390","GDW","2025-03-31","3.801413"
"688390","GDW","2025-06-30","3.695340"
"688390","GDW","2025-09-30","5.488823"
"688390","GDW","2025-12-31","5.251920"
"688390","GDW","2026-03-31","7.711003"
"688391","JQKJ","2024-06-30","1.877945"
"688391","JQKJ","2024-09-30","2.336555"
"688391","JQKJ","2024-12-31","1.861674"
"688391","JQKJ","2025-03-31","1.867347"
"688391","JQKJ","2025-06-30","1.848850"
"688391","JQKJ","2025-09-30","2.057422"
"688391","JQKJ","2025-12-31","1.755194"
"688391","JQKJ","2026-03-31","1.776718"
"688392","JCCS","2024-06-30","2.943585"
"688392","JCCS","2024-09-30","2.784195"
"688392","JCCS","2024-12-31","2.769195"
"688392","JCCS","2025-03-31","3.468773"
"688392","JCCS","2025-06-30","4.482834"
"688392","JCCS","2025-09-30","6.179948"
"688392","JCCS","2025-12-31","7.214211"
"688392","JCCS","2026-03-31","6.621573"
"688393","ABP","2024-06-30","1.157597"
"688393","ABP","2024-09-30","1.360038"
"688393","ABP","2024-12-31","1.314932"
"688393","ABP","2025-03-31","2.735730"
"688393","ABP","2025-06-30","2.232863"
"688393","ABP","2025-09-30","2.082551"
"688393","ABP","2025-12-31","1.911814"
"688393","ABP","2026-03-31","1.901818"
"688395","ZXDQ","2024-06-30","1.653418"
"688395","ZXDQ","2024-09-30","1.890498"
"688395","ZXDQ","2024-12-31","1.935389"
"688395","ZXDQ","2025-03-31","2.511610"
"688395","ZXDQ","2025-06-30","2.548302"
"688395","ZXDQ","2025-09-30","2.798513"
"688395","ZXDQ","2025-12-31","2.693059"
"688395","ZXDQ","2026-03-31","2.821448"
"688396","HRW","2024-06-30","1.913485"
"688396","HRW","2024-09-30","2.389890"
"688396","HRW","2024-12-31","2.371202"
"688396","HRW","2025-03-31","2.240110"
"688396","HRW","2025-06-30","2.343598"
"688396","HRW","2025-09-30","2.742175"
"688396","HRW","2025-12-31","2.602982"
"688396","HRW","2026-03-31","2.163927"
"688398","STXC","2024-06-30","2.608394"
"688398","STXC","2024-09-30","2.323617"
"688398","STXC","2024-12-31","1.988513"
"688398","STXC","2025-03-31","2.384057"
"688398","STXC","2025-06-30","3.067437"
"688398","STXC","2025-09-30","2.782860"
"688398","STXC","2025-12-31","2.491360"
"688398","STXC","2026-03-31","3.472091"
"688399","SSSW","2024-06-30","1.154190"
"688399","SSSW","2024-09-30","1.587217"
"688399","SSSW","2024-12-31","1.145733"
"688399","SSSW","2025-03-31","1.211909"
"688399","SSSW","2025-06-30","1.301269"
"688399","SSSW","2025-09-30","1.817283"
"688399","SSSW","2025-12-31","1.961737"
"688399","SSSW","2026-03-31","1.493924"
"688400","LYG","2024-06-30","1.951915"
"688400","LYG","2024-09-30","2.425694"
"688400","LYG","2024-12-31","2.606409"
"688400","LYG","2025-03-31","3.376713"
"688400","LYG","2025-06-30","3.185344"
"688400","LYG","2025-09-30","5.483358"
"688400","LYG","2025-12-31","4.599650"
"688400","LYG","2026-03-31","3.161466"
"688401","LWGD","2024-06-30","3.956560"
"688401","LWGD","2024-09-30","3.711461"
"688401","LWGD","2024-12-31","3.663239"
"688401","LWGD","2025-03-31","4.452364"
"688401","LWGD","2025-06-30","4.404293"
"688401","LWGD","2025-09-30","5.954964"
"688401","LWGD","2025-12-31","5.676532"
"688401","LWGD","2026-03-31","5.364933"
"688403","HCGF","2024-06-30","2.331049"
"688403","HCGF","2024-09-30","2.263308"
"688403","HCGF","2024-12-31","2.345549"
"688403","HCGF","2025-03-31","2.515458"
"688403","HCGF","2025-06-30","2.694816"
"688403","HCGF","2025-09-30","4.777844"
"688403","HCGF","2025-12-31","4.010512"
"688403","HCGF","2026-03-31","3.302425"
"688408","ZXB","2024-06-30","4.111116"
"688408","ZXB","2024-09-30","5.436125"
"688408","ZXB","2024-12-31","3.553977"
"688408","ZXB","2025-03-31","2.645816"
"688408","ZXB","2025-06-30","2.355622"
"688408","ZXB","2025-09-30","2.431549"
"688408","ZXB","2025-12-31","2.236770"
"688408","ZXB","2026-03-31","1.917279"
"688409","FCJM","2024-06-30","2.423610"
"688409","FCJM","2024-09-30","3.003969"
"688409","FCJM","2024-12-31","3.380484"
"688409","FCJM","2025-03-31","3.958048"
"688409","FCJM","2025-06-30","3.611025"
"688409","FCJM","2025-09-30","4.825421"
"688409","FCJM","2025-12-31","4.518659"
"688409","FCJM","2026-03-31","5.933528"
"688410","SWS","2024-06-30","2.728999"
"688410","SWS","2024-09-30","2.154941"
"688410","SWS","2024-12-31","2.136621"
"688410","SWS","2025-03-31","2.098590"
"688410","SWS","2025-06-30","2.669479"
"688410","SWS","2025-09-30","2.692918"
"688410","SWS","2025-12-31","2.689462"
"688410","SWS","2026-03-31","2.618630"
"688411","HBSC","2025-03-31","3.497564"
"688411","HBSC","2025-06-30","3.747499"
"688411","HBSC","2025-09-30","12.978665"
"688411","HBSC","2025-12-31","9.361903"
"688411","HBSC","2026-03-31","8.405794"
"688416","HSGF","2024-06-30","2.151411"
"688416","HSGF","2024-09-30","1.726766"
"688416","HSGF","2024-12-31","2.363382"
"688416","HSGF","2025-03-31","2.541649"
"688416","HSGF","2025-06-30","2.584115"
"688416","HSGF","2025-09-30","3.575586"
"688416","HSGF","2025-12-31","3.606141"
"688416","HSGF","2026-03-31","4.444115"
"688418","ZYKJ","2024-06-30","3.679189"
"688418","ZYKJ","2024-09-30","3.997595"
"688418","ZYKJ","2024-12-31","5.503577"
"688418","ZYKJ","2025-03-31","5.473941"
"688418","ZYKJ","2025-06-30","5.006014"
"688418","ZYKJ","2025-09-30","5.610869"
"688418","ZYKJ","2025-12-31","7.953566"
"688418","ZYKJ","2026-03-31","8.083316"
"688419","NKZB","2024-06-30","2.505289"
"688419","NKZB","2024-09-30","2.327016"
"688419","NKZB","2024-12-31","2.522817"
"688419","NKZB","2025-03-31","2.599834"
"688419","NKZB","2025-06-30","3.056152"
"688419","NKZB","2025-09-30","3.533249"
"688419","NKZB","2025-12-31","3.089072"
"688419","NKZB","2026-03-31","4.448076"
"688420","MTKJ","2024-06-30","1.256136"
"688420","MTKJ","2024-09-30","1.388605"
"688420","MTKJ","2024-12-31","1.303505"
"688420","MTKJ","2025-03-31","1.340266"
"688420","MTKJ","2025-06-30","1.434731"
"688420","MTKJ","2025-09-30","1.548803"
"688420","MTKJ","2025-12-31","1.450556"
"688420","MTKJ","2026-03-31","1.465282"
"688425","TJZG","2024-06-30","1.168751"
"688425","TJZG","2024-09-30","1.315981"
"688425","TJZG","2024-12-31","1.335112"
"688425","TJZG","2025-03-31","1.262578"
"688425","TJZG","2025-06-30","1.218322"
"688425","TJZG","2025-09-30","1.582899"
"688425","TJZG","2025-12-31","1.452920"
"688425","TJZG","2026-03-31","1.525038"
"688426","KWSJ","2024-06-30","1.299016"
"688426","KWSJ","2024-09-30","1.577639"
"688426","KWSJ","2024-12-31","2.165348"
"688426","KWSJ","2025-03-31","1.475895"
"688426","KWSJ","2025-06-30","1.744903"
"688426","KWSJ","2025-09-30","2.198557"
"688426","KWSJ","2025-12-31","1.973593"
"688426","KWSJ","2026-03-31","1.674999"
"688428","NCJH","2024-06-30","0.000027"
"688428","NCJH","2024-09-30","0.000044"
"688428","NCJH","2024-12-31","0.000043"
"688428","NCJH","2025-03-31","0.000065"
"688428","NCJH","2025-06-30","0.000085"
"688428","NCJH","2025-09-30","0.000100"
"688428","NCJH","2025-12-31","0.000062"
"688428","NCJH","2026-03-31","0.000086"
"688429","SCNY","2024-06-30","3.124012"
"688429","SCNY","2024-09-30","4.382630"
"688429","SCNY","2024-12-31","4.050933"
"688429","SCNY","2025-03-31","3.718223"
"688429","SCNY","2025-06-30","3.845187"
"688429","SCNY","2025-09-30","4.367498"
"688429","SCNY","2025-12-31","3.783382"
"688429","SCNY","2026-03-31","4.389161"
"688432","YYG","2024-06-30","2.589663"
"688432","YYG","2024-09-30","3.056431"
"688432","YYG","2024-12-31","2.938979"
"688432","YYG","2025-03-31","3.045938"
"688432","YYG","2025-06-30","2.839442"
"688432","YYG","2025-09-30","3.456631"
"688432","YYG","2025-12-31","3.098844"
"688432","YYG","2026-03-31","3.353333"
"688433","HSGK","2024-06-30","4.523704"
"688433","HSGK","2024-09-30","4.330906"
"688433","HSGK","2024-12-31","4.973360"
"688433","HSGK","2025-03-31","9.731418"
"688433","HSGK","2025-06-30","7.788004"
"688433","HSGK","2025-09-30","11.019793"
"688433","HSGK","2025-12-31","13.249158"
"688433","HSGK","2026-03-31","14.507526"
"688435","YFRJ","2024-06-30","1.860353"
"688435","YFRJ","2024-09-30","2.321496"
"688435","YFRJ","2024-12-31","2.262582"
"688435","YFRJ","2025-03-31","2.489485"
