"Stkcd","ShortName_EN","Accper","Typrep","F050501B"
"000069","HQCA","2025-12-31","A","-0.349562"
"000069","HQCA","2025-12-31","B","-0.042594"
"000069","HQCA","2026-03-31","A","-0.031696"
"000070","ST TX","2024-06-30","A","0.008782"
"000070","ST TX","2024-06-30","B","0.016187"
"000070","ST TX","2024-09-30","A","0.019062"
"000070","ST TX","2024-12-31","A","-0.174188"
"000070","ST TX","2024-12-31","B","-0.302546"
"000070","ST TX","2025-03-31","A","0.001619"
"000070","ST TX","2025-06-30","A","0.035162"
"000070","ST TX","2025-06-30","B","0.020455"
"000070","TFXX","2025-09-30","A","0.050231"
"000070","TFXX","2025-12-31","A","-0.227922"
"000070","TFXX","2025-12-31","B","-1.706045"
"000070","TFXX","2026-03-31","A","0.007431"
"000078","HWSW","2024-06-30","A","0.027127"
"000078","HWSW","2024-06-30","B","-0.022037"
"000078","HWSW","2024-09-30","A","0.030031"
"000078","HWSW","2024-12-31","A","-0.410481"
"000078","HWSW","2024-12-31","B","-0.068836"
"000078","HWSW","2025-03-31","A","0.018077"
"000078","HWSW","2025-06-30","A","0.022743"
"000078","HWSW","2025-06-30","B","0.024556"
"000078","HWSW","2025-09-30","A","0.023985"
"000078","HWSW","2025-12-31","A","-0.253872"
"000078","HWSW","2025-12-31","B","-0.017138"
"000078","HWSW","2026-03-31","A","0.011631"
"000088","YTG","2024-06-30","A","0.044597"
"000088","YTG","2024-06-30","B","0.021837"
"000088","YTG","2024-09-30","A","0.068629"
"000088","YTG","2024-12-31","A","0.071247"
"000088","YTG","2024-12-31","B","0.067077"
"000088","YTG","2025-03-31","A","0.016160"
"000088","YTG","2025-06-30","A","0.034944"
"000088","YTG","2025-06-30","B","0.018014"
"000088","YTG","2025-09-30","A","0.055966"
"000088","YTG","2025-12-31","A","0.075736"
"000088","YTG","2025-12-31","B","0.076146"
"000088","YTG","2026-03-31","A","0.016912"
"000089","SZJC","2024-06-30","A","0.015716"
"000089","SZJC","2024-06-30","B","0.013741"
"000089","SZJC","2024-09-30","A","0.029069"
"000089","SZJC","2024-12-31","A","0.038872"
"000089","SZJC","2024-12-31","B","0.037614"
"000089","SZJC","2025-03-31","A","0.014131"
"000089","SZJC","2025-06-30","A","0.027309"
"000089","SZJC","2025-06-30","B","0.020972"
"000089","SZJC","2025-09-30","A","0.040389"
"000089","SZJC","2025-12-31","A","0.045044"
"000089","SZJC","2025-12-31","B","0.033592"
"000089","SZJC","2026-03-31","A","0.021924"
"000090","TJJT","2024-06-30","A","0.012849"
"000090","TJJT","2024-06-30","B","0.001471"
"000090","TJJT","2024-09-30","A","0.018658"
"000090","TJJT","2024-12-31","A","0.039508"
"000090","TJJT","2024-12-31","B","0.053098"
"000090","TJJT","2025-03-31","A","0.000899"
"000090","TJJT","2025-06-30","A","0.000447"
"000090","TJJT","2025-06-30","B","0.000795"
"000090","TJJT","2025-09-30","A","-0.001258"
"000090","TJJT","2025-12-31","A","0.001956"
"000090","TJJT","2025-12-31","B","0.053233"
"000090","TJJT","2026-03-31","A","-0.003689"
"000096","GJNY","2024-06-30","A","0.008737"
"000096","GJNY","2024-06-30","B","-0.002688"
"000096","GJNY","2024-09-30","A","0.024951"
"000096","GJNY","2024-12-31","A","0.035396"
"000096","GJNY","2024-12-31","B","0.085654"
"000096","GJNY","2025-03-31","A","0.005316"
"000096","GJNY","2025-06-30","A","0.003725"
"000096","GJNY","2025-06-30","B","0.135870"
"000096","GJNY","2025-09-30","A","0.011565"
"000096","GJNY","2025-12-31","A","0.042582"
"000096","GJNY","2025-12-31","B","0.121517"
"000096","GJNY","2026-03-31","A","0.004620"
"000099","ZXHZ","2024-06-30","A","0.024608"
"000099","ZXHZ","2024-06-30","B","0.024230"
"000099","ZXHZ","2024-09-30","A","0.035594"
"000099","ZXHZ","2024-12-31","A","0.053341"
"000099","ZXHZ","2024-12-31","B","0.059059"
"000099","ZXHZ","2025-03-31","A","0.016113"
"000099","ZXHZ","2025-06-30","A","0.027053"
"000099","ZXHZ","2025-06-30","B","0.032433"
"000099","ZXHZ","2025-09-30","A","0.042608"
"000099","ZXHZ","2025-12-31","A","0.052249"
"000099","ZXHZ","2025-12-31","B","0.064010"
"000099","ZXHZ","2026-03-31","A","0.015745"
"000100","TCLKJ","2024-06-30","A","-0.003387"
"000100","TCLKJ","2024-06-30","B","0.011260"
"000100","TCLKJ","2024-09-30","A","-0.013388"
"000100","TCLKJ","2024-12-31","A","-0.031319"
"000100","TCLKJ","2024-12-31","B","0.018118"
"000100","TCLKJ","2025-03-31","A","0.001577"
"000100","TCLKJ","2025-06-30","A","0.000245"
"000100","TCLKJ","2025-06-30","B","0.012953"
"000100","TCLKJ","2025-09-30","A","0.003900"
"000100","TCLKJ","2025-12-31","A","0.001604"
"000100","TCLKJ","2025-12-31","B","0.019552"
"000100","TCLKJ","2026-03-31","A","0.004744"
"000151","ZCGF","2024-06-30","A","-0.216449"
"000151","ZCGF","2024-06-30","B","-0.125085"
"000151","ZCGF","2024-09-30","A","-0.392886"
"000151","ZCGF","2024-12-31","A","-2.105442"
"000151","ZCGF","2024-12-31","B","-0.257533"
"000151","ZCGF","2025-03-31","A","-0.098420"
"000151","ZCGF","2025-06-30","A","-0.341718"
"000151","ZCGF","2025-06-30","B","-0.107123"
"000151","ZCGF","2025-09-30","A","-0.146624"
"000151","ZCGF","2025-12-31","A","0.559589"
"000151","ZCGF","2025-12-31","B","0.417486"
"000151","ZCGF","2026-03-31","A","0.022901"
"000153","FYYY","2024-06-30","A","0.049969"
"000153","FYYY","2024-06-30","B","0.021613"
"000153","FYYY","2024-09-30","A","0.071749"
"000153","FYYY","2024-12-31","A","0.077057"
"000153","FYYY","2024-12-31","B","0.085375"
"000153","FYYY","2025-03-31","A","0.017863"
"000153","FYYY","2025-06-30","A","0.035388"
"000153","FYYY","2025-06-30","B","0.001630"
"000153","FYYY","2025-09-30","A","0.046198"
"000153","FYYY","2025-12-31","A","0.044593"
"000153","FYYY","2025-12-31","B","0.026696"
"000153","FYYY","2026-03-31","A","0.016532"
"000155","CNDL","2024-06-30","A","0.055026"
"000155","CNDL","2024-06-30","B","0.147694"
"000155","CNDL","2024-09-30","A","0.051635"
"000155","CNDL","2024-12-31","A","0.057439"
"000155","CNDL","2024-12-31","B","0.154355"
"000155","CNDL","2025-03-31","A","0.020952"
"000155","CNDL","2025-06-30","A","0.024921"
"000155","CNDL","2025-06-30","B","0.045577"
"000155","CNDL","2025-09-30","A","0.034585"
"000155","CNDL","2025-12-31","A","0.050384"
"000155","CNDL","2025-12-31","B","0.056452"
"000155","CNDL","2026-03-31","A","0.033351"
"000156","HSCM","2024-06-30","A","0.015754"
"000156","HSCM","2024-06-30","B","-0.002560"
"000156","HSCM","2024-09-30","A","0.023228"
"000156","HSCM","2024-12-31","A","0.035343"
"000156","HSCM","2024-12-31","B","0.027723"
"000156","HSCM","2025-03-31","A","0.008384"
"000156","HSCM","2025-06-30","A","0.016432"
"000156","HSCM","2025-06-30","B","-0.003849"
"000156","HSCM","2025-09-30","A","0.022805"
"000156","HSCM","2025-12-31","A","0.030746"
"000156","HSCM","2025-12-31","B","0.046802"
"000156","HSCM","2026-03-31","A","0.007187"
"000157","ZLZK","2024-06-30","A","0.043215"
"000157","ZLZK","2024-06-30","B","0.020022"
"000157","ZLZK","2024-09-30","A","0.058057"
"000157","ZLZK","2024-12-31","A","0.066994"
"000157","ZLZK","2024-12-31","B","0.012294"
"000157","ZLZK","2025-03-31","A","0.024890"
"000157","ZLZK","2025-06-30","A","0.048834"
"000157","ZLZK","2025-06-30","B","0.038614"
"000157","ZLZK","2025-09-30","A","0.067771"
"000157","ZLZK","2025-12-31","A","0.085295"
"000157","ZLZK","2025-12-31","B","0.063397"
"000157","ZLZK","2026-03-31","A","0.015102"
"000158","CSBM","2024-06-30","A","-0.046150"
"000158","CSBM","2024-06-30","B","-0.025783"
"000158","CSBM","2024-09-30","A","-0.055126"
"000158","CSBM","2024-12-31","A","-0.113904"
"000158","CSBM","2024-12-31","B","-0.094122"
"000158","CSBM","2025-03-31","A","-0.018848"
"000158","CSBM","2025-06-30","A","-0.017711"
"000158","CSBM","2025-06-30","B","-0.019030"
"000158","CSBM","2025-09-30","A","-0.029901"
"000158","CSBM","2025-12-31","A","0.005508"
"000158","CSBM","2025-12-31","B","0.012546"
"000158","CSBM","2026-03-31","A","-0.019129"
"000159","GJSY","2024-06-30","A","0.008539"
"000159","GJSY","2024-06-30","B","-0.002570"
"000159","GJSY","2024-09-30","A","-0.225172"
"000159","GJSY","2024-12-31","A","-0.217038"
"000159","GJSY","2024-12-31","B","-0.151089"
"000159","GJSY","2025-03-31","A","0.004227"
"000159","GJSY","2025-06-30","A","0.012090"
"000159","GJSY","2025-06-30","B","-0.019056"
"000159","GJSY","2025-09-30","A","0.009825"
"000159","GJSY","2025-12-31","A","0.018444"
"000159","GJSY","2025-12-31","B","-0.031417"
"000159","GJSY","2026-03-31","A","0.003525"
"000166","SWHY","2024-06-30","A","0.021990"
"000166","SWHY","2024-06-30","B","0.029247"
"000166","SWHY","2024-09-30","A","0.035814"
"000166","SWHY","2024-12-31","A","0.046873"
"000166","SWHY","2024-12-31","B","0.027292"
"000166","SWHY","2025-03-31","A","0.016585"
"000166","SWHY","2025-06-30","A","0.035157"
"000166","SWHY","2025-06-30","B","0.028082"
"000166","SWHY","2025-09-30","A","0.063012"
"000166","SWHY","2025-12-31","A","0.075101"
"000166","SWHY","2025-12-31","B","0.028900"
"000166","SWHY","2026-03-31","A","0.018258"
"000301","DFSH","2024-06-30","A","0.008628"
"000301","DFSH","2024-06-30","B","-0.004467"
"000301","DFSH","2024-09-30","A","-0.043192"
"000301","DFSH","2024-12-31","A","-0.060949"
"000301","DFSH","2024-12-31","B","-0.016542"
"000301","DFSH","2025-03-31","A","0.009114"
"000301","DFSH","2025-06-30","A","0.010218"
"000301","DFSH","2025-06-30","B","-0.002654"
"000301","DFSH","2025-09-30","A","0.002907"
"000301","DFSH","2025-12-31","A","0.003112"
"000301","DFSH","2025-12-31","B","0.007579"
"000301","DFSH","2026-03-31","A","0.036417"
"000333","MDJT","2024-06-30","A","0.119926"
"000333","MDJT","2024-06-30","B","0.016317"
"000333","MDJT","2024-09-30","A","0.145945"
"000333","MDJT","2024-09-30","B","0.101215"
"000333","MDJT","2024-12-31","A","0.170236"
"000333","MDJT","2024-12-31","B","0.267753"
"000333","MDJT","2025-03-31","A","0.052750"
"000333","MDJT","2025-03-31","B","0.002285"
"000333","MDJT","2025-06-30","A","0.116149"
"000333","MDJT","2025-06-30","B","0.003026"
"000333","MDJT","2025-09-30","A","0.165043"
"000333","MDJT","2025-09-30","B","0.018282"
"000333","MDJT","2025-12-31","A","0.188306"
"000333","MDJT","2025-12-31","B","0.299993"
"000333","MDJT","2026-03-31","A","0.052393"
"000333","MDJT","2026-03-31","B","-0.005231"
"000338","WCDL","2024-06-30","A","0.062286"
"000338","WCDL","2024-06-30","B","0.056732"
"000338","WCDL","2024-09-30","A","0.085292"
"000338","WCDL","2024-12-31","A","0.117070"
"000338","WCDL","2024-12-31","B","0.127774"
"000338","WCDL","2025-03-31","A","0.022548"
"000338","WCDL","2025-06-30","A","0.051972"
"000338","WCDL","2025-06-30","B","0.054604"
"000338","WCDL","2025-09-30","A","0.082436"
"000338","WCDL","2025-12-31","A","0.104381"
"000338","WCDL","2025-12-31","B","0.121803"
"000338","WCDL","2026-03-31","A","0.029807"
"000400","XJDQ","2024-06-30","A","0.059528"
"000400","XJDQ","2024-06-30","B","0.026399"
"000400","XJDQ","2024-09-30","A","0.082110"
"000400","XJDQ","2024-12-31","A","0.104361"
"000400","XJDQ","2024-12-31","B","0.078249"
"000400","XJDQ","2025-03-31","A","0.018705"
"000400","XJDQ","2025-06-30","A","0.054697"
"000400","XJDQ","2025-06-30","B","0.087500"
"000400","XJDQ","2025-09-30","A","0.076650"
"000400","XJDQ","2025-12-31","A","0.098044"
"000400","XJDQ","2025-12-31","B","0.097946"
"000400","XJDQ","2026-03-31","A","0.009362"
"000401","JDSN","2024-06-30","A","-0.030213"
"000401","JDSN","2024-06-30","B","0.008122"
"000401","JDSN","2024-09-30","A","-0.013643"
"000401","JDSN","2024-12-31","A","-0.038821"
"000401","JDSN","2024-12-31","B","-0.000344"
"000401","JDSN","2025-03-31","A","-0.032417"
"000401","JDSN","2025-06-30","A","-0.006122"
"000401","JDSN","2025-06-30","B","0.009338"
"000401","JYJD","2025-09-30","A","0.000550"
"000401","JYJD","2025-12-31","A","0.004340"
"000401","JYJD","2025-12-31","B","0.008318"
"000401","JYJD","2026-03-31","A","-0.037345"
"000402","JRJ","2024-06-30","A","-0.054535"
"000402","JRJ","2024-06-30","B","0.004473"
"000402","JRJ","2024-09-30","A","-0.075490"
"000402","JRJ","2024-09-30","B","0.004198"
"000402","JRJ","2024-12-31","A","-0.418685"
"000402","JRJ","2024-12-31","B","-0.005391"
"000402","JRJ","2025-03-31","A","-0.015734"
"000402","JRJ","2025-03-31","B","-0.004281"
"000402","JRJ","2025-06-30","A","-0.041848"
"000402","JRJ","2025-06-30","B","-0.013034"
"000402","JRJ","2025-09-30","A","-0.056940"
"000402","JRJ","2025-09-30","B","-0.005774"
"000402","JRJ","2025-12-31","A","-0.286824"
"000402","JRJ","2025-12-31","B","-0.000987"
"000402","JRJ","2026-03-31","A","0.015659"
"000402","JRJ","2026-03-31","B","-0.003650"
"000403","PLSW","2024-06-30","A","0.042972"
"000403","PLSW","2024-06-30","B","0.039430"
"000403","PLSW","2024-09-30","A","0.069364"
"000403","PLSW","2024-12-31","A","0.094101"
"000403","PLSW","2024-12-31","B","0.080995"
"000403","PLSW","2025-03-31","A","0.011108"
"000403","PLSW","2025-06-30","A","0.029872"
"000403","PLSW","2025-06-30","B","0.004220"
"000403","PLSW","2025-09-30","A","0.044580"
"000403","PLSW","2025-12-31","A","0.051915"
"000403","PLSW","2025-12-31","B","0.030487"
"000403","PLSW","2026-03-31","A","0.002805"
"000404","CHHY","2024-06-30","A","0.062124"
"000404","CHHY","2024-06-30","B","0.038770"
"000404","CHHY","2024-09-30","A","0.098697"
"000404","CHHY","2024-12-31","A","0.117169"
"000404","CHHY","2024-12-31","B","0.091227"
"000404","CHHY","2025-03-31","A","0.024753"
"000404","CHHY","2025-06-30","A","0.063525"
"000404","CHHY","2025-06-30","B","0.029321"
"000404","CHHY","2025-09-30","A","0.093232"
"000404","CHHY","2025-12-31","A","0.118841"
"000404","CHHY","2025-12-31","B","0.079921"
"000404","CHHY","2026-03-31","A","0.026114"
"000407","SLGF","2024-06-30","A","0.032399"
"000407","SLGF","2024-06-30","B","0.033225"
"000407","SLGF","2024-09-30","A","0.038300"
"000407","SLGF","2024-12-31","A","0.042036"
"000407","SLGF","2024-12-31","B","0.043430"
"000407","SLGF","2025-03-31","A","0.010694"
"000407","SLGF","2025-06-30","A","0.033503"
"000407","SLGF","2025-06-30","B","0.097903"
"000407","SLGF","2025-09-30","A","0.044827"
"000407","SLGF","2025-12-31","A","0.060685"
"000407","SLGF","2025-12-31","B","0.096235"
"000407","SLGF","2026-03-31","A","0.015135"
"000408","ZGKY","2024-06-30","A","0.098507"
"000408","ZGKY","2024-06-30","B","0.129250"
"000408","ZGKY","2024-09-30","A","0.140934"
"000408","ZGKY","2024-12-31","A","0.185548"
"000408","ZGKY","2024-12-31","B","0.205199"
"000408","ZGKY","2025-03-31","A","0.051591"
"000408","ZGKY","2025-06-30","A","0.114308"
"000408","ZGKY","2025-06-30","B","0.059431"
"000408","ZGKY","2025-09-30","A","0.181769"
"000408","ZGKY","2025-12-31","A","0.236644"
"000408","ZGKY","2025-12-31","B","0.182463"
"000408","ZGKY","2026-03-31","A","0.089116"
"000409","YDKJ","2024-06-30","A","0.049243"
"000409","YDKJ","2024-06-30","B","0.074504"
"000409","YDKJ","2024-09-30","A","0.056385"
"000409","YDKJ","2024-12-31","A","0.072300"
"000409","YDKJ","2024-12-31","B","0.048827"
"000409","YDKJ","2025-03-31","A","0.017912"
"000409","YDKJ","2025-06-30","A","0.031152"
"000409","YDKJ","2025-06-30","B","0.021410"
"000409","YDKJ","2025-09-30","A","0.036520"
"000409","YDKJ","2025-12-31","A","0.061097"
"000409","YDKJ","2025-12-31","B","0.016886"
"000409","YDKJ","2026-03-31","A","0.011329"
"000410","SYJC","2024-06-30","A","-0.087650"
"000410","SYJC","2024-06-30","B","-0.003951"
"000410","SYJC","2024-09-30","A","-0.140424"
"000410","SYJC","2024-12-31","A","0.011331"
"000410","SYJC","2024-12-31","B","0.032730"
"000410","SYJC","2025-03-31","A","-0.031371"
"000410","SYJC","2025-06-30","A","0.020182"
"000410","SYJC","2025-06-30","B","-0.006949"
"000410","SYJC","2025-09-30","A","0.003858"
"000410","SYJC","2025-12-31","A","0.001320"
"000410","SYJC","2025-12-31","B","-0.001581"
"000410","SYJC","2026-03-31","A","-0.006781"
"000411","YTJT","2024-06-30","A","0.061667"
"000411","YTJT","2024-06-30","B","0.098002"
"000411","YTJT","2024-09-30","A","0.083739"
"000411","YTJT","2024-12-31","A","0.117463"
"000411","YTJT","2024-12-31","B","0.101398"
"000411","YTJT","2025-03-31","A","0.022348"
"000411","YTJT","2025-06-30","A","0.054660"
"000411","YTJT","2025-06-30","B","0.003334"
"000411","YTJT","2025-09-30","A","0.071052"
"000411","YTJT","2025-12-31","A","0.104487"
"000411","YTJT","2025-12-31","B","0.048008"
"000411","YTJT","2026-03-31","A","0.016900"
"000413","DXGD","2024-06-30","A","-0.011740"
"000413","DXGD","2024-06-30","B","-0.013301"
"000415","BHZL","2024-06-30","A","0.025624"
"000415","BHZL","2024-06-30","B","-0.020406"
"000415","BHZL","2024-09-30","A","0.051821"
"000415","BHZL","2024-12-31","A","0.048539"
"000415","BHZL","2024-12-31","B","-0.043618"
"000415","BHZL","2025-03-31","A","0.020792"
"000415","BHZL","2025-06-30","A","-0.028480"
"000415","BHZL","2025-06-30","B","-0.007031"
"000415","BHZL","2025-09-30","A","-0.006631"
"000415","BHZL","2025-12-31","A","0.022013"
"000415","BHZL","2025-12-31","B","0.000008"
"000415","BHZL","2026-03-31","A","0.029761"
"000417","HFBH","2024-06-30","A","0.040131"
"000417","HFBH","2024-06-30","B","0.013327"
"000417","HBJT","2024-09-30","A","0.047465"
"000417","HBJT","2024-12-31","A","0.046085"
"000417","HBJT","2024-12-31","B","0.043419"
"000417","HBJT","2025-03-31","A","0.015979"
"000417","HBJT","2025-06-30","A","0.035522"
"000417","HBJT","2025-06-30","B","0.044734"
"000417","HBJT","2025-09-30","A","0.038277"
"000417","HBJT","2025-12-31","A","0.036650"
"000417","HBJT","2025-12-31","B","0.053805"
"000417","HBJT","2026-03-31","A","0.013346"
"000419","TCKG","2024-06-30","A","0.034376"
"000419","TCKG","2024-06-30","B","0.038040"
"000419","TCKG","2024-09-30","A","0.044786"
"000419","TCKG","2024-12-31","A","0.045378"
"000419","TCKG","2024-12-31","B","0.043447"
"000419","TCKG","2025-03-31","A","0.003515"
"000419","TCKG","2025-06-30","A","0.023223"
"000419","TCKG","2025-06-30","B","0.024564"
"000419","TCKG","2025-09-30","A","0.035814"
"000419","TCKG","2025-12-31","A","0.037243"
"000419","TCKG","2025-12-31","B","0.036197"
"000419","TCKG","2026-03-31","A","0.008804"
"000420","JLHX","2024-06-30","A","0.009126"
"000420","JLHX","2024-06-30","B","0.010844"
"000420","JLHX","2024-09-30","A","0.012226"
"000420","JLHX","2024-12-31","A","0.005905"
"000420","JLHX","2024-12-31","B","0.012656"
"000420","JLHX","2025-03-31","A","0.001427"
"000420","JLHX","2025-06-30","A","0.004206"
"000420","JLHX","2025-06-30","B","0.003736"
"000420","JLHX","2025-09-30","A","0.006133"
"000420","JLHX","2025-12-31","A","0.006049"
"000420","JLHX","2025-12-31","B","0.006335"
"000420","JLHX","2026-03-31","A","0.006229"
"000421","NJGY","2024-06-30","A","-0.007146"
"000421","NJGY","2024-06-30","B","0.003704"
"000421","NJGY","2024-09-30","A","-0.002996"
"000421","NJGY","2024-12-31","A","0.023418"
"000421","NJGY","2024-12-31","B","0.006718"
"000421","NJGY","2025-03-31","A","0.011145"
"000421","NJGY","2025-06-30","A","0.012941"
"000421","NJGY","2025-06-30","B","0.007426"
"000421","NJGY","2025-09-30","A","0.046903"
"000421","NJGY","2025-12-31","A","0.023173"
"000421","NJGY","2025-12-31","B","0.007453"
"000421","NJGY","2026-03-31","A","0.033102"
"000422","HBYH","2024-06-30","A","0.081443"
"000422","HBYH","2024-06-30","B","0.243745"
"000422","HBYH","2024-09-30","A","0.113884"
"000422","HBYH","2024-12-31","A","0.101701"
"000422","HBYH","2024-12-31","B","0.249831"
"000422","HBYH","2025-03-31","A","-0.000222"
